"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"WPG","YDW",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YDW",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YDW",10,2,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YDW",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"CRY","YGD",1,2,FALSE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YGD",2,2,TRUE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YGD",1,2,FALSE,"Spring 2026 Nesting Period_Communities"
"GDO","YGD",3,2,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YGD",4,2,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YGD",5,2,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YGD",4,2,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YGD",6,2,FALSE,"Spring 2026 Nesting Period_Communities"
"RBP","YGD",7,2,FALSE,"Spring 2026 Nesting Period_Communities"
"RGT","YGD",8,2,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YGD",9,2,FALSE,"Spring 2026 Nesting Period_Communities"
"RPP","YGD",5,2,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YGD",10,2,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YGD",11,2,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YGD",8,2,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YGD",8,2,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YGD",7,2,FALSE,"Spring 2026 Nesting Period_Communities"
"SWT","YGD",11,2,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YGD",4,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YGD",3,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YGD",2,2,TRUE,"Spring 2026 Nesting Period_Communities"
"WOG","YGD",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YGD",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YGD",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YGD",10,2,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YGD",12,2,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YGD",2,2,TRUE,"Spring 2026 Nesting Period_Communities"
"CRY","YGP",1,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YGP",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YGP",1,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GDO","YGP",3,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YGP",4,13,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YGP",5,13,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YGP",4,13,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YGP",6,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RBP","YGP",7,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RGT","YGP",8,13,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YGP",9,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RPP","YGP",5,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YGP",10,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YGP",11,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YGP",8,13,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YGP",8,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YGP",7,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SWT","YGP",11,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YGP",4,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YGP",3,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YGP",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WOG","YGP",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YGP",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YGP",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YGP",10,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YGP",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YGP",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YGD","YGP",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"CRY","YOD",1,9,FALSE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YOD",2,9,FALSE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YOD",1,9,FALSE,"Spring 2026 Nesting Period_Communities"
"GDO","YOD",3,9,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YOD",4,9,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YOD",5,9,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YOD",4,9,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YOD",6,9,FALSE,"Spring 2026 Nesting Period_Communities"
"RBP","YOD",7,9,FALSE,"Spring 2026 Nesting Period_Communities"
"RGT","YOD",8,9,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YOD",9,9,TRUE,"Spring 2026 Nesting Period_Communities"
"RPP","YOD",5,9,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YOD",10,9,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YOD",11,9,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YOD",8,9,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YOD",8,9,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YOD",7,9,FALSE,"Spring 2026 Nesting Period_Communities"
"SWT","YOD",11,9,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YOD",4,9,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YOD",3,9,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YOD",2,9,FALSE,"Spring 2026 Nesting Period_Communities"
"WOG","YOD",12,9,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YOD",12,9,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YOD",12,9,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YOD",10,9,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YOD",12,9,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YOD",2,9,FALSE,"Spring 2026 Nesting Period_Communities"
"YGD","YOD",2,9,FALSE,"Spring 2026 Nesting Period_Communities"
"YGP","YOD",13,9,FALSE,"Spring 2026 Nesting Period_Communities"
"CRY","YPN",1,7,FALSE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YPN",2,7,FALSE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YPN",1,7,FALSE,"Spring 2026 Nesting Period_Communities"
"GDO","YPN",3,7,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YPN",4,7,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YPN",5,7,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YPN",4,7,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YPN",6,7,FALSE,"Spring 2026 Nesting Period_Communities"
"RBP","YPN",7,7,TRUE,"Spring 2026 Nesting Period_Communities"
"RGT","YPN",8,7,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YPN",9,7,FALSE,"Spring 2026 Nesting Period_Communities"
"RPP","YPN",5,7,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YPN",10,7,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YPN",11,7,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YPN",8,7,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YPN",8,7,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YPN",7,7,TRUE,"Spring 2026 Nesting Period_Communities"
"SWT","YPN",11,7,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YPN",4,7,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YPN",3,7,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YPN",2,7,FALSE,"Spring 2026 Nesting Period_Communities"
"WOG","YPN",12,7,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YPN",12,7,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YPN",12,7,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YPN",10,7,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YPN",12,7,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YPN",2,7,FALSE,"Spring 2026 Nesting Period_Communities"
"YGD","YPN",2,7,FALSE,"Spring 2026 Nesting Period_Communities"
"YGP","YPN",13,7,FALSE,"Spring 2026 Nesting Period_Communities"
"YOD","YPN",9,7,FALSE,"Spring 2026 Nesting Period_Communities"
"CRY","YPS",1,6,FALSE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YPS",2,6,FALSE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YPS",1,6,FALSE,"Spring 2026 Nesting Period_Communities"
"GDO","YPS",3,6,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YPS",4,6,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YPS",5,6,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YPS",4,6,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YPS",6,6,TRUE,"Spring 2026 Nesting Period_Communities"
"RBP","YPS",7,6,FALSE,"Spring 2026 Nesting Period_Communities"
"RGT","YPS",8,6,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YPS",9,6,FALSE,"Spring 2026 Nesting Period_Communities"
"RPP","YPS",5,6,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YPS",10,6,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YPS",11,6,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YPS",8,6,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YPS",8,6,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YPS",7,6,FALSE,"Spring 2026 Nesting Period_Communities"
"SWT","YPS",11,6,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YPS",4,6,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YPS",3,6,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YPS",2,6,FALSE,"Spring 2026 Nesting Period_Communities"
"WOG","YPS",12,6,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YPS",12,6,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YPS",12,6,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YPS",10,6,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YPS",12,6,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YPS",2,6,FALSE,"Spring 2026 Nesting Period_Communities"
"YGD","YPS",2,6,FALSE,"Spring 2026 Nesting Period_Communities"
"YGP","YPS",13,6,FALSE,"Spring 2026 Nesting Period_Communities"
"YOD","YPS",9,6,FALSE,"Spring 2026 Nesting Period_Communities"
"YPN","YPS",7,6,FALSE,"Spring 2026 Nesting Period_Communities"
"CRY","YSR",1,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YSR",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YSR",1,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GDO","YSR",3,13,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YSR",4,13,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YSR",5,13,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YSR",4,13,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YSR",6,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RBP","YSR",7,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RGT","YSR",8,13,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YSR",9,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RPP","YSR",5,13,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YSR",10,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YSR",11,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YSR",8,13,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YSR",8,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YSR",7,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SWT","YSR",11,13,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YSR",4,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YSR",3,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YSR",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WOG","YSR",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YSR",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YSR",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YSR",10,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YSR",12,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YSR",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YGD","YSR",2,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YGP","YSR",13,13,TRUE,"Spring 2026 Nesting Period_Communities"
"YOD","YSR",9,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YPN","YSR",7,13,FALSE,"Spring 2026 Nesting Period_Communities"
"YPS","YSR",6,13,FALSE,"Spring 2026 Nesting Period_Communities"
"CRY","YYN (was YNO)",1,1,TRUE,"Spring 2026 Nesting Period_Communities"
"GBO (was GPT)","YYN (was YNO)",2,1,FALSE,"Spring 2026 Nesting Period_Communities"
"GDN (was GDY)","YYN (was YNO)",1,1,TRUE,"Spring 2026 Nesting Period_Communities"
"GDO","YYN (was YNO)",3,1,FALSE,"Spring 2026 Nesting Period_Communities"
"GNG","YYN (was YNO)",4,1,FALSE,"Spring 2026 Nesting Period_Communities"
"PBP (was PBB)","YYN (was YNO)",5,1,FALSE,"Spring 2026 Nesting Period_Communities"
"PDN","YYN (was YNO)",4,1,FALSE,"Spring 2026 Nesting Period_Communities"
"PLS","YYN (was YNO)",6,1,FALSE,"Spring 2026 Nesting Period_Communities"
"RBP","YYN (was YNO)",7,1,FALSE,"Spring 2026 Nesting Period_Communities"
"RGT","YYN (was YNO)",8,1,FALSE,"Spring 2026 Nesting Period_Communities"
"ROO","YYN (was YNO)",9,1,FALSE,"Spring 2026 Nesting Period_Communities"
"RPP","YYN (was YNO)",5,1,FALSE,"Spring 2026 Nesting Period_Communities"
"RTT","YYN (was YNO)",10,1,FALSE,"Spring 2026 Nesting Period_Communities"
"SDO","YYN (was YNO)",11,1,FALSE,"Spring 2026 Nesting Period_Communities"
"SGB","YYN (was YNO)",8,1,FALSE,"Spring 2026 Nesting Period_Communities"
"STT","YYN (was YNO)",8,1,FALSE,"Spring 2026 Nesting Period_Communities"
"SWB","YYN (was YNO)",7,1,FALSE,"Spring 2026 Nesting Period_Communities"
"SWT","YYN (was YNO)",11,1,FALSE,"Spring 2026 Nesting Period_Communities"
"SYO","YYN (was YNO)",4,1,FALSE,"Spring 2026 Nesting Period_Communities"
"WDB","YYN (was YNO)",3,1,FALSE,"Spring 2026 Nesting Period_Communities"
"WNS","YYN (was YNO)",2,1,FALSE,"Spring 2026 Nesting Period_Communities"
"WOG","YYN (was YNO)",12,1,FALSE,"Spring 2026 Nesting Period_Communities"
"WPG","YYN (was YNO)",12,1,FALSE,"Spring 2026 Nesting Period_Communities"
"WSY","YYN (was YNO)",12,1,FALSE,"Spring 2026 Nesting Period_Communities"
"WYD","YYN (was YNO)",10,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YBN","YYN (was YNO)",12,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YDW","YYN (was YNO)",2,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YGD","YYN (was YNO)",2,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YGP","YYN (was YNO)",13,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YOD","YYN (was YNO)",9,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YPN","YYN (was YNO)",7,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YPS","YYN (was YNO)",6,1,FALSE,"Spring 2026 Nesting Period_Communities"
"YSR","YYN (was YNO)",13,1,FALSE,"Spring 2026 Nesting Period_Communities"
